akun_id,peran_id,nama_lengkap,email,plaintext_password,password_hash_algo
AKUN002602,UMKM,Rohman Ramadhan,rohman_ramadhan.2602@umkm.id,password123,bcrypt
AKUN002603,UMKM,Agus Ryannareta,ar02603@yahoo.co.id,password123,bcrypt
AKUN002604,UMKM,Tri Herfina,tri.02604@mail.com,password123,bcrypt
AKUN002605,UMKM,Intan Wicaksono,intan.wicaksono83@outlook.com,password123,bcrypt
AKUN002606,UMKM,Nugroho Herlambang,nugroho.herlambang84@yahoo.co.id,password123,bcrypt
AKUN002607,UMKM,Sekar Setyowati,sekar.02607@bisnis.id,password123,bcrypt
AKUN002608,UMKM,Ilham Asih,ia02608@outlook.com,password123,bcrypt
AKUN002609,UMKM,Ari Wahyuni,ari.wahyuni87@outlook.com,password123,bcrypt
AKUN002610,UMKM,Suryo Pramono,sp02610@outlook.com,password123,bcrypt
AKUN002611,UMKM,Darel Fitriani,darel.fitriani89@mail.com,password123,bcrypt
AKUN002612,UMKM,Rexy Azarel,rexy.azarel90@bisnis.id,password123,bcrypt
AKUN002613,UMKM,Meiva Syakira,meiva_syakira.2613@gmail.com,password123,bcrypt
AKUN002614,UMKM,Aisyah Ramdani,ar02614@gmail.com,password123,bcrypt
AKUN002615,UMKM,Sofyan Wulandari,sofyan.wulandari93@umkm.id,password123,bcrypt
AKUN002616,UMKM,Sri Pawestri,sripawestri616@mail.com,password123,bcrypt
AKUN002617,UMKM,Tania Wibowo,tania-wibowo-4489@icloud.com,password123,bcrypt
AKUN002618,UMKM,Suhartini Rahmawati,suhartini_rahmawati.2618@gmail.com,password123,bcrypt
AKUN002619,UMKM,Rois Harlitasari,rois-harlitasari-4523@yahoo.co.id,password123,bcrypt
AKUN002620,UMKM,Darsih Aryati,darsih-aryati-4540@gmail.com,password123,bcrypt
AKUN002621,UMKM,Gita Artanti,ga02621@bisnis.id,password123,bcrypt
AKUN002622,UMKM,Ahmad Nugraha,an02622@gmail.com,password123,bcrypt
AKUN002623,UMKM,Hendra Rohmah,hendra.02623@gmail.com,password123,bcrypt
AKUN002624,UMKM,Fajar Pratiwi,fajar.pratiwi5@outlook.com,password123,bcrypt
AKUN002625,UMKM,Lestari Kusnadi,lestari.kusnadi6@yahoo.co.id,password123,bcrypt
AKUN002626,UMKM,Andi Saputra,andi.02626@icloud.com,password123,bcrypt
AKUN002627,UMKM,Hana Permata,hana_permata.2627@outlook.com,password123,bcrypt
AKUN002628,UMKM,Vina Mulyani,vm02628@outlook.com,password123,bcrypt
AKUN002629,UMKM,Mega Ungu,megaungu629@mail.com,password123,bcrypt
AKUN002630,UMKM,Fikri Yusnita,fy02630@yahoo.co.id,password123,bcrypt
AKUN002631,UMKM,Rambat Sulistyo,rambat-sulistyo-4727@gmail.com,password123,bcrypt
AKUN002632,UMKM,Fatih Gunawan,fg02632@umkm.id,password123,bcrypt
AKUN002633,UMKM,Bahlil Prabawa,bahlil_prabawa.2633@gmail.com,password123,bcrypt
AKUN002634,UMKM,Khairunnisa Rahman,khairunnisarahman634@yahoo.co.id,password123,bcrypt
AKUN002635,UMKM,Hafizh Hidayat,hafizh-hidayat-4795@mail.com,password123,bcrypt
AKUN002636,UMKM,Nurul Cahyani,nurul.cahyani17@outlook.com,password123,bcrypt
AKUN002637,UMKM,Naufan Amin,naufan_amin.2637@bisnis.id,password123,bcrypt
AKUN002638,UMKM,Sriyono Mahardika,sriyono_mahardika.2638@outlook.com,password123,bcrypt
AKUN002639,UMKM,Latifah Lahadalia,ll02639@gmail.com,password123,bcrypt
AKUN002640,UMKM,Krisna Syahputra,ks02640@umkm.id,password123,bcrypt
AKUN002641,UMKM,Novi Susanti,ns02641@umkm.id,password123,bcrypt
AKUN002642,UMKM,Siti Rachman,siti.02642@outlook.com,password123,bcrypt
AKUN002643,UMKM,Yusuf Utami,yusuf-utami-4931@icloud.com,password123,bcrypt
AKUN002644,UMKM,Rizky Setiawan,rs02644@mail.com,password123,bcrypt
AKUN002645,UMKM,Maya Suryani,maya.suryani26@outlook.com,password123,bcrypt
AKUN002646,UMKM,Rafi Hapsari,rafi.02646@yahoo.co.id,password123,bcrypt
AKUN002647,UMKM,Mila Afifan,milaafifan647@outlook.com,password123,bcrypt
AKUN002648,UMKM,Rangga Kusuma,rangga.02648@mail.com,password123,bcrypt
AKUN002649,UMKM,Hanif Azzahra,hanif.azzahra30@outlook.com,password123,bcrypt
AKUN002650,UMKM,Nisa Anggraini,nisa_anggraini.2650@yahoo.co.id,password123,bcrypt
AKUN002651,UMKM,Yoeke Wijayanti,yoeke.wijayanti32@yahoo.co.id,password123,bcrypt
AKUN002652,UMKM,Anindya Handayani,anindya.handayani33@gmail.com,password123,bcrypt
AKUN002653,UMKM,Angelina Wijaya,angelinawijaya653@mail.com,password123,bcrypt
AKUN002654,UMKM,Yoga Haunan,yoga-haunan-5118@yahoo.co.id,password123,bcrypt
AKUN002655,UMKM,Yuni Hylmi,yunihylmi655@outlook.com,password123,bcrypt
AKUN002656,UMKM,Febri Subianto,febrisubianto656@umkm.id,password123,bcrypt
AKUN002657,UMKM,Adit Hermawan,adit_hermawan.2657@mail.com,password123,bcrypt
AKUN002658,UMKM,Endang Hakim,endang.02658@yahoo.co.id,password123,bcrypt
AKUN002659,UMKM,Mujiono Maharani,mujiono.02659@outlook.com,password123,bcrypt
AKUN002660,UMKM,Devi Prasetyo,deviprasetyo660@gmail.com,password123,bcrypt
AKUN002661,UMKM,Syifa Purnomo,syifa_purnomo.2661@outlook.com,password123,bcrypt
AKUN002662,UMKM,Dewi Anwar,da02662@outlook.com,password123,bcrypt
AKUN002663,UMKM,Wahyu Basuki,wahyubasuki663@yahoo.co.id,password123,bcrypt
AKUN002664,UMKM,Farhan Manggala,farhan.02664@mail.com,password123,bcrypt
AKUN002665,UMKM,Salsa Praisylia,salsa.02665@outlook.com,password123,bcrypt
AKUN002666,UMKM,Bagus Fauziah,bf02666@mail.com,password123,bcrypt
AKUN002667,UMKM,Niken Widodo,nikenwidodo667@umkm.id,password123,bcrypt
AKUN002668,UMKM,Dinda Haryanto,dh02668@mail.com,password123,bcrypt
AKUN002669,UMKM,Pram Kurniawan,pk02669@outlook.com,password123,bcrypt
AKUN002670,UMKM,Adeliya Firmansyah,adeliya.02670@gmail.com,password123,bcrypt
AKUN002671,UMKM,Jonnathan Fauzi,jonnathan_fauzi.2671@outlook.com,password123,bcrypt
AKUN002672,UMKM,Viola Pertiwi,viola_pertiwi.2672@yahoo.co.id,password123,bcrypt
AKUN002673,UMKM,Gloria Akmalin,gloria.02673@umkm.id,password123,bcrypt
AKUN002674,UMKM,Taufik Cahyono,taufikcahyono674@yahoo.co.id,password123,bcrypt
AKUN002675,UMKM,Ratna Mutmainah,rm02675@bisnis.id,password123,bcrypt
AKUN002676,UMKM,Salma Kusumawati,salma-kusumawati-5492@yahoo.co.id,password123,bcrypt
AKUN002677,UMKM,Sulastri Nuraini,sulastri.nuraini58@outlook.com,password123,bcrypt
AKUN002678,UMKM,Mardiyah Nugroho,mardiyah.nugroho59@mail.com,password123,bcrypt
AKUN002679,UMKM,Suyatno Ningsih,suyatno.02679@mail.com,password123,bcrypt
AKUN002680,UMKM,Puspita Amalia,puspitaamalia680@umkm.id,password123,bcrypt
AKUN002681,UMKM,Anisa Ade,anisa.ade62@outlook.com,password123,bcrypt
AKUN002682,UMKM,Rina Dzaki,rina.02682@yahoo.co.id,password123,bcrypt
AKUN002683,UMKM,Dian Fadhilah,dianfadhilah683@yahoo.co.id,password123,bcrypt
AKUN002684,UMKM,Bayu Ramadhani,br02684@gmail.com,password123,bcrypt
AKUN002685,UMKM,Kartika Anjani,kartika_anjani.2685@umkm.id,password123,bcrypt
AKUN002686,UMKM,Galih Santoso,galih.santoso67@mail.com,password123,bcrypt
AKUN002687,UMKM,Miftah Sari,miftah-sari-5679@outlook.com,password123,bcrypt
AKUN002688,UMKM,Fauzan Puspita,fauzan_puspita.2688@bisnis.id,password123,bcrypt
AKUN002689,UMKM,Annisa Astuti,annisa-astuti-5713@mail.com,password123,bcrypt
AKUN002690,UMKM,Lois Meidiyana,lois_meidiyana.2690@gmail.com,password123,bcrypt
AKUN002691,UMKM,Satria Pangestu,satria-pangestu-5747@gmail.com,password123,bcrypt
AKUN002692,UMKM,Prabowo Maryati,prabowo.maryati73@yahoo.co.id,password123,bcrypt
AKUN002693,UMKM,Zahra Sutrisno,zahra_sutrisno.2693@icloud.com,password123,bcrypt
AKUN002694,UMKM,Irfan Prakoso,ip02694@outlook.com,password123,bcrypt
AKUN002695,UMKM,Retno Lestari,retno_lestari.2695@yahoo.co.id,password123,bcrypt
AKUN002696,UMKM,Naufal Maulana,naufal.maulana77@yahoo.co.id,password123,bcrypt
AKUN002697,UMKM,Joko Ramadhan,jr02697@yahoo.co.id,password123,bcrypt
AKUN002698,UMKM,Halimah Ryannareta,halimah.ryannareta79@outlook.com,password123,bcrypt
AKUN002699,UMKM,Yuliana Herfina,yh02699@mail.com,password123,bcrypt
AKUN002700,UMKM,Nuraini Wicaksono,nuraini.wicaksono81@mail.com,password123,bcrypt
AKUN002701,UMKM,Budi Herlambang,budiherlambang701@mail.com,password123,bcrypt
AKUN002702,UMKM,Fitri Setyowati,fs02702@yahoo.co.id,password123,bcrypt
AKUN002703,UMKM,Nadia Asih,nadia.02703@gmail.com,password123,bcrypt
AKUN002704,UMKM,Arif Wahyuni,arifwahyuni704@bisnis.id,password123,bcrypt
AKUN002705,UMKM,Rahayu Pramono,rahayu.pramono86@gmail.com,password123,bcrypt
AKUN002706,UMKM,Rifqi Fitriani,rifqi-fitriani-6002@mail.com,password123,bcrypt
AKUN002707,UMKM,Citra Azarel,citraazarel707@yahoo.co.id,password123,bcrypt
AKUN002708,UMKM,Rizka Syakira,rizka-syakira-6036@yahoo.co.id,password123,bcrypt
AKUN002709,UMKM,Dwi Ramdani,dwi.02709@mail.com,password123,bcrypt
AKUN002710,UMKM,Rasyid Wulandari,rasyid.wulandari91@umkm.id,password123,bcrypt
AKUN002711,UMKM,Prayuda Pawestri,prayudapawestri711@yahoo.co.id,password123,bcrypt
AKUN002712,UMKM,Dhea Wibowo,dhea-wibowo-6104@mail.com,password123,bcrypt
AKUN002713,UMKM,Rizal Rahmawati,rr02713@mail.com,password123,bcrypt
AKUN002714,UMKM,Gilang Harlitasari,gilang.harlitasari95@yahoo.co.id,password123,bcrypt
AKUN002715,UMKM,Ayu Aryati,ayuaryati715@mail.com,password123,bcrypt
AKUN002716,UMKM,Rendra Artanti,rendra_artanti.2716@gmail.com,password123,bcrypt
AKUN002717,UMKM,Titin Nugraha,titin.02717@mail.com,password123,bcrypt
AKUN002718,UMKM,Khusnul Rohmah,khusnul_rohmah.2718@mail.com,password123,bcrypt
AKUN002719,UMKM,Wulan Pratiwi,wulan.pratiwi3@mail.com,password123,bcrypt
AKUN002720,UMKM,Mursid Kusnadi,mk02720@outlook.com,password123,bcrypt
AKUN002721,UMKM,Nur Saputra,nur.saputra5@icloud.com,password123,bcrypt
AKUN002722,UMKM,Putri Permata,putripermata722@yahoo.co.id,password123,bcrypt
AKUN002723,UMKM,Aulia Mulyani,aulia-mulyani-6291@mail.com,password123,bcrypt
AKUN002724,UMKM,Teguh Ungu,teguh_ungu.2724@gmail.com,password123,bcrypt
AKUN002725,UMKM,Kirana Yusnita,ky02725@outlook.com,password123,bcrypt
AKUN002726,UMKM,Dimas Sulistyo,dimassulistyo726@gmail.com,password123,bcrypt
AKUN002727,UMKM,Aditya Gunawan,aditya_gunawan.2727@yahoo.co.id,password123,bcrypt
AKUN002728,UMKM,Naila Prabawa,naila_prabawa.2728@bisnis.id,password123,bcrypt
AKUN002729,UMKM,Reza Rahman,rr02729@mail.com,password123,bcrypt
AKUN002730,UMKM,Raihan Hidayat,rh02730@outlook.com,password123,bcrypt
AKUN002731,UMKM,Lolo Cahyani,lolocahyani731@gmail.com,password123,bcrypt
AKUN002732,UMKM,Najma Amin,najma_amin.2732@bisnis.id,password123,bcrypt
AKUN002733,UMKM,Rama Mahardika,rama_mahardika.2733@mail.com,password123,bcrypt
AKUN002734,UMKM,Eka Lahadalia,eka.02734@mail.com,password123,bcrypt
AKUN002735,UMKM,Rizqi Syahputra,rizqi-syahputra-6495@bisnis.id,password123,bcrypt
AKUN002736,UMKM,Lukman Susanti,lukman-susanti-6512@yahoo.co.id,password123,bcrypt
AKUN002737,UMKM,Dewanto Rachman,dewanto.rachman21@yahoo.co.id,password123,bcrypt
AKUN002738,UMKM,Slamet Utami,slamet.utami22@gmail.com,password123,bcrypt
AKUN002739,UMKM,Rengga Setiawan,rengga.setiawan23@mail.com,password123,bcrypt
AKUN002740,UMKM,Rohman Suryani,rohman-suryani-6580@yahoo.co.id,password123,bcrypt
AKUN002741,UMKM,Agus Hapsari,agushapsari741@outlook.com,password123,bcrypt
AKUN002742,UMKM,Tri Afifan,triafifan742@yahoo.co.id,password123,bcrypt
AKUN002743,UMKM,Intan Kusuma,intan-kusuma-6631@umkm.id,password123,bcrypt
AKUN002744,UMKM,Nugroho Azzahra,nugrohoazzahra744@gmail.com,password123,bcrypt
AKUN002745,UMKM,Sekar Anggraini,sekar-anggraini-6665@mail.com,password123,bcrypt
AKUN002746,UMKM,Ilham Wijayanti,ilham_wijayanti.2746@mail.com,password123,bcrypt
AKUN002747,UMKM,Ari Handayani,ah02747@gmail.com,password123,bcrypt
AKUN002748,UMKM,Suryo Wijaya,sw02748@yahoo.co.id,password123,bcrypt
AKUN002749,UMKM,Darel Haunan,darel.haunan33@umkm.id,password123,bcrypt
AKUN002750,UMKM,Rexy Hylmi,rexy.02750@outlook.com,password123,bcrypt
AKUN002751,UMKM,Meiva Subianto,meivasubianto751@umkm.id,password123,bcrypt
AKUN002752,UMKM,Aisyah Hermawan,aisyahhermawan752@gmail.com,password123,bcrypt
AKUN002753,UMKM,Sofyan Hakim,sofyan.02753@gmail.com,password123,bcrypt
AKUN002754,UMKM,Sri Maharani,srimaharani754@icloud.com,password123,bcrypt
AKUN002755,UMKM,Tania Prasetyo,tania-prasetyo-6835@mail.com,password123,bcrypt
AKUN002756,UMKM,Suhartini Purnomo,suhartini.02756@bisnis.id,password123,bcrypt
AKUN002757,UMKM,Rois Anwar,rois_anwar.2757@gmail.com,password123,bcrypt
AKUN002758,UMKM,Darsih Basuki,darsih_basuki.2758@yahoo.co.id,password123,bcrypt
AKUN002759,UMKM,Gita Manggala,gita_manggala.2759@outlook.com,password123,bcrypt
AKUN002760,UMKM,Ahmad Praisylia,ahmad.02760@mail.com,password123,bcrypt
AKUN002761,UMKM,Hendra Fauziah,hendra.fauziah45@umkm.id,password123,bcrypt
AKUN002762,UMKM,Fajar Widodo,fajar-widodo-6954@yahoo.co.id,password123,bcrypt
AKUN002763,UMKM,Lestari Haryanto,lestariharyanto763@mail.com,password123,bcrypt
AKUN002764,UMKM,Andi Kurniawan,andi.kurniawan48@outlook.com,password123,bcrypt
AKUN002765,UMKM,Hana Firmansyah,hana-firmansyah-7005@icloud.com,password123,bcrypt
AKUN002766,UMKM,Vina Fauzi,vina.fauzi50@icloud.com,password123,bcrypt
AKUN002767,UMKM,Mega Pertiwi,mega.02767@mail.com,password123,bcrypt
AKUN002768,UMKM,Fikri Akmalin,fikri-akmalin-7056@yahoo.co.id,password123,bcrypt
AKUN002769,UMKM,Rambat Cahyono,rambat_cahyono.2769@bisnis.id,password123,bcrypt
AKUN002770,UMKM,Fatih Mutmainah,fm02770@outlook.com,password123,bcrypt
AKUN002771,UMKM,Bahlil Kusumawati,bahlilkusumawati771@outlook.com,password123,bcrypt
AKUN002772,UMKM,Khairunnisa Nuraini,khairunnisa-nuraini-7124@icloud.com,password123,bcrypt
AKUN002773,UMKM,Hafizh Nugroho,hafizh_nugroho.2773@umkm.id,password123,bcrypt
AKUN002774,UMKM,Nurul Ningsih,nurul.02774@outlook.com,password123,bcrypt
AKUN002775,UMKM,Naufan Amalia,naufan.amalia59@icloud.com,password123,bcrypt
AKUN002776,UMKM,Sriyono Ade,sriyono.02776@outlook.com,password123,bcrypt
AKUN002777,UMKM,Latifah Dzaki,latifah_dzaki.2777@gmail.com,password123,bcrypt
AKUN002778,UMKM,Krisna Fadhilah,krisna-fadhilah-7226@mail.com,password123,bcrypt
AKUN002779,UMKM,Novi Ramadhani,novi.02779@mail.com,password123,bcrypt
AKUN002780,UMKM,Siti Anjani,siti_anjani.2780@gmail.com,password123,bcrypt
AKUN002781,UMKM,Yusuf Santoso,yusuf_santoso.2781@yahoo.co.id,password123,bcrypt
AKUN002782,UMKM,Rizky Sari,rizky.sari66@mail.com,password123,bcrypt
AKUN002783,UMKM,Maya Puspita,mayapuspita783@gmail.com,password123,bcrypt
AKUN002784,UMKM,Rafi Astuti,rafi.02784@mail.com,password123,bcrypt
AKUN002785,UMKM,Mila Meidiyana,mila.02785@yahoo.co.id,password123,bcrypt
AKUN002786,UMKM,Rangga Pangestu,rangga_pangestu.2786@gmail.com,password123,bcrypt
AKUN002787,UMKM,Hanif Maryati,hanif-maryati-7379@gmail.com,password123,bcrypt
AKUN002788,UMKM,Nisa Sutrisno,nisasutrisno788@gmail.com,password123,bcrypt
AKUN002789,UMKM,Yoeke Prakoso,yoeke_prakoso.2789@gmail.com,password123,bcrypt
AKUN002790,UMKM,Anindya Lestari,anindyalestari790@yahoo.co.id,password123,bcrypt
AKUN002791,UMKM,Angelina Maulana,angelinamaulana791@outlook.com,password123,bcrypt
AKUN002792,UMKM,Yoga Ramadhan,yr02792@yahoo.co.id,password123,bcrypt
AKUN002793,UMKM,Yuni Ryannareta,yuniryannareta793@mail.com,password123,bcrypt
AKUN002794,UMKM,Febri Herfina,fh02794@bisnis.id,password123,bcrypt
AKUN002795,UMKM,Adit Wicaksono,adit-wicaksono-7515@mail.com,password123,bcrypt
AKUN002796,UMKM,Endang Herlambang,endangherlambang796@outlook.com,password123,bcrypt
AKUN002797,UMKM,Mujiono Setyowati,ms02797@outlook.com,password123,bcrypt
AKUN002798,UMKM,Devi Asih,devi.02798@bisnis.id,password123,bcrypt
AKUN002799,UMKM,Syifa Wahyuni,syifa.02799@mail.com,password123,bcrypt
AKUN002800,UMKM,Dewi Pramono,dewi.02800@outlook.com,password123,bcrypt
AKUN002801,UMKM,Wahyu Fitriani,wahyu.02801@mail.com,password123,bcrypt
AKUN002802,UMKM,Farhan Azarel,farhan-azarel-7634@outlook.com,password123,bcrypt
AKUN002803,UMKM,Salsa Syakira,salsa_syakira.2803@gmail.com,password123,bcrypt
AKUN002804,UMKM,Bagus Ramdani,bagus.02804@bisnis.id,password123,bcrypt
AKUN002805,UMKM,Niken Wulandari,niken-wulandari-7685@gmail.com,password123,bcrypt
AKUN002806,UMKM,Dinda Pawestri,dp02806@outlook.com,password123,bcrypt
AKUN002807,UMKM,Pram Wibowo,pram.02807@bisnis.id,password123,bcrypt
AKUN002808,UMKM,Adeliya Rahmawati,adeliya_rahmawati.2808@yahoo.co.id,password123,bcrypt
AKUN002809,UMKM,Jonnathan Harlitasari,jonnathan-harlitasari-7753@yahoo.co.id,password123,bcrypt
AKUN002810,UMKM,Viola Aryati,viola.02810@gmail.com,password123,bcrypt
AKUN002811,UMKM,Gloria Artanti,gloria.artanti95@mail.com,password123,bcrypt
AKUN002812,UMKM,Taufik Nugraha,taufik-nugraha-7804@mail.com,password123,bcrypt
AKUN002813,UMKM,Ratna Rohmah,ratna_rohmah.2813@mail.com,password123,bcrypt
AKUN002814,UMKM,Salma Pratiwi,salma.pratiwi1@icloud.com,password123,bcrypt
AKUN002815,UMKM,Sulastri Kusnadi,sk02815@umkm.id,password123,bcrypt
AKUN002816,UMKM,Mardiyah Saputra,mardiyah-saputra-7872@gmail.com,password123,bcrypt
AKUN002817,UMKM,Suyatno Permata,suyatno.permata4@yahoo.co.id,password123,bcrypt
AKUN002818,UMKM,Puspita Mulyani,puspita.mulyani5@mail.com,password123,bcrypt
AKUN002819,UMKM,Anisa Ungu,anisa-ungu-7923@mail.com,password123,bcrypt
AKUN002820,UMKM,Rina Yusnita,ry02820@outlook.com,password123,bcrypt
AKUN002821,UMKM,Dian Sulistyo,dian_sulistyo.2821@gmail.com,password123,bcrypt
AKUN002822,UMKM,Bayu Gunawan,bg02822@umkm.id,password123,bcrypt
AKUN002823,UMKM,Kartika Prabawa,kartikaprabawa823@outlook.com,password123,bcrypt
AKUN002824,UMKM,Galih Rahman,galih.rahman11@yahoo.co.id,password123,bcrypt
AKUN002825,UMKM,Miftah Hidayat,mh02825@outlook.com,password123,bcrypt
AKUN002826,UMKM,Fauzan Cahyani,fauzan_cahyani.2826@yahoo.co.id,password123,bcrypt
AKUN002827,UMKM,Annisa Amin,aa02827@yahoo.co.id,password123,bcrypt
AKUN002828,UMKM,Lois Mahardika,lois_mahardika.2828@outlook.com,password123,bcrypt
AKUN002829,UMKM,Satria Lahadalia,sl02829@outlook.com,password123,bcrypt
AKUN002830,UMKM,Prabowo Syahputra,prabowo.syahputra17@yahoo.co.id,password123,bcrypt
AKUN002831,UMKM,Zahra Susanti,zahra_susanti.2831@yahoo.co.id,password123,bcrypt
AKUN002832,UMKM,Irfan Rachman,irfan_rachman.2832@gmail.com,password123,bcrypt
AKUN002833,UMKM,Retno Utami,retno.02833@icloud.com,password123,bcrypt
AKUN002834,UMKM,Naufal Setiawan,naufal-setiawan-8178@mail.com,password123,bcrypt
AKUN002835,UMKM,Joko Suryani,jokosuryani835@gmail.com,password123,bcrypt
AKUN002836,UMKM,Halimah Hapsari,halimah-hapsari-8212@mail.com,password123,bcrypt
AKUN002837,UMKM,Yuliana Afifan,yuliana.afifan24@outlook.com,password123,bcrypt
AKUN002838,UMKM,Nuraini Kusuma,nuraini.02838@mail.com,password123,bcrypt
AKUN002839,UMKM,Budi Azzahra,ba02839@yahoo.co.id,password123,bcrypt
AKUN002840,UMKM,Fitri Anggraini,fitri.02840@gmail.com,password123,bcrypt
AKUN002841,UMKM,Nadia Wijayanti,nadia.02841@bisnis.id,password123,bcrypt
AKUN002842,UMKM,Arif Handayani,arif_handayani.2842@mail.com,password123,bcrypt
AKUN002843,UMKM,Rahayu Wijaya,rw02843@gmail.com,password123,bcrypt
AKUN002844,UMKM,Rifqi Haunan,rifqihaunan844@gmail.com,password123,bcrypt
AKUN002845,UMKM,Citra Hylmi,citra.02845@outlook.com,password123,bcrypt
AKUN002846,UMKM,Rizka Subianto,rizkasubianto846@gmail.com,password123,bcrypt
AKUN002847,UMKM,Dwi Hermawan,dwi_hermawan.2847@yahoo.co.id,password123,bcrypt
AKUN002848,UMKM,Rasyid Hakim,rasyid-hakim-8416@yahoo.co.id,password123,bcrypt
AKUN002849,UMKM,Prayuda Maharani,prayuda.maharani36@yahoo.co.id,password123,bcrypt
AKUN002850,UMKM,Dhea Prasetyo,dheaprasetyo850@gmail.com,password123,bcrypt
AKUN002851,UMKM,Rizal Purnomo,rizal_purnomo.2851@outlook.com,password123,bcrypt
AKUN002852,UMKM,Gilang Anwar,ga02852@gmail.com,password123,bcrypt
AKUN002853,UMKM,Ayu Basuki,ayu-basuki-8501@outlook.com,password123,bcrypt
AKUN002854,UMKM,Rendra Manggala,rendra-manggala-8518@outlook.com,password123,bcrypt
AKUN002855,UMKM,Titin Praisylia,titin.praisylia42@outlook.com,password123,bcrypt
AKUN002856,UMKM,Khusnul Fauziah,khusnul.02856@mail.com,password123,bcrypt
AKUN002857,UMKM,Wulan Widodo,wulan.widodo44@outlook.com,password123,bcrypt
AKUN002858,UMKM,Mursid Haryanto,mursid-haryanto-8586@mail.com,password123,bcrypt
AKUN002859,UMKM,Nur Kurniawan,nur.kurniawan46@gmail.com,password123,bcrypt
AKUN002860,UMKM,Putri Firmansyah,putrifirmansyah860@umkm.id,password123,bcrypt
AKUN002861,UMKM,Aulia Fauzi,aulia.02861@yahoo.co.id,password123,bcrypt
AKUN002862,UMKM,Teguh Pertiwi,teguh.02862@yahoo.co.id,password123,bcrypt
AKUN002863,UMKM,Kirana Akmalin,kiranaakmalin863@gmail.com,password123,bcrypt
AKUN002864,UMKM,Dimas Cahyono,dc02864@gmail.com,password123,bcrypt
AKUN002865,UMKM,Aditya Mutmainah,aditya_mutmainah.2865@yahoo.co.id,password123,bcrypt
AKUN002866,UMKM,Naila Kusumawati,naila.kusumawati53@mail.com,password123,bcrypt
AKUN002867,UMKM,Reza Nuraini,reza.nuraini54@mail.com,password123,bcrypt
AKUN002868,UMKM,Raihan Nugroho,raihan.nugroho55@mail.com,password123,bcrypt
AKUN002869,UMKM,Lolo Ningsih,loloningsih869@yahoo.co.id,password123,bcrypt
AKUN002870,UMKM,Najma Amalia,najma.amalia57@yahoo.co.id,password123,bcrypt
AKUN002871,UMKM,Rama Ade,rama-ade-8807@bisnis.id,password123,bcrypt
AKUN002872,UMKM,Eka Dzaki,eka.dzaki59@gmail.com,password123,bcrypt
AKUN002873,UMKM,Rizqi Fadhilah,rizqi-fadhilah-8841@mail.com,password123,bcrypt
AKUN002874,UMKM,Lukman Ramadhani,lukmanramadhani874@yahoo.co.id,password123,bcrypt
AKUN002875,UMKM,Dewanto Anjani,dewantoanjani875@outlook.com,password123,bcrypt
AKUN002876,UMKM,Slamet Santoso,slamet.santoso63@umkm.id,password123,bcrypt
AKUN002877,UMKM,Rengga Sari,rengga_sari.2877@outlook.com,password123,bcrypt
AKUN002878,UMKM,Rohman Puspita,rohman.puspita65@mail.com,password123,bcrypt
AKUN002879,UMKM,Agus Astuti,agus.02879@umkm.id,password123,bcrypt
AKUN002880,UMKM,Tri Meidiyana,tri.02880@yahoo.co.id,password123,bcrypt
AKUN002881,UMKM,Intan Pangestu,ip02881@outlook.com,password123,bcrypt
AKUN002882,UMKM,Nugroho Maryati,nugroho.02882@yahoo.co.id,password123,bcrypt
AKUN002883,UMKM,Sekar Sutrisno,sekar.02883@outlook.com,password123,bcrypt
AKUN002884,UMKM,Ilham Prakoso,ilham.prakoso71@mail.com,password123,bcrypt
AKUN002885,UMKM,Ari Lestari,ari.02885@umkm.id,password123,bcrypt
AKUN002886,UMKM,Suryo Maulana,suryo.02886@yahoo.co.id,password123,bcrypt
AKUN002887,UMKM,Darel Ramadhan,darel.02887@gmail.com,password123,bcrypt
AKUN002888,UMKM,Rexy Ryannareta,rexy-ryannareta-9096@mail.com,password123,bcrypt
AKUN002889,UMKM,Meiva Herfina,meiva.herfina76@umkm.id,password123,bcrypt
AKUN002890,UMKM,Aisyah Wicaksono,aisyah_wicaksono.2890@mail.com,password123,bcrypt
AKUN002891,UMKM,Sofyan Herlambang,sofyan.herlambang78@mail.com,password123,bcrypt
AKUN002892,UMKM,Sri Setyowati,sri_setyowati.2892@mail.com,password123,bcrypt
AKUN002893,UMKM,Tania Asih,tania.02893@mail.com,password123,bcrypt
AKUN002894,UMKM,Suhartini Wahyuni,sw02894@outlook.com,password123,bcrypt
AKUN002895,UMKM,Rois Pramono,rp02895@gmail.com,password123,bcrypt
AKUN002896,UMKM,Darsih Fitriani,darsih-fitriani-9232@yahoo.co.id,password123,bcrypt
AKUN002897,UMKM,Gita Azarel,gita.azarel84@yahoo.co.id,password123,bcrypt
AKUN002898,UMKM,Ahmad Syakira,as02898@gmail.com,password123,bcrypt
AKUN002899,UMKM,Hendra Ramdani,hr02899@gmail.com,password123,bcrypt
AKUN002900,UMKM,Fajar Wulandari,fajar_wulandari.2900@outlook.com,password123,bcrypt
AKUN002901,UMKM,Lestari Pawestri,lp02901@yahoo.co.id,password123,bcrypt
AKUN002902,UMKM,Andi Wibowo,aw02902@yahoo.co.id,password123,bcrypt
AKUN002903,UMKM,Hana Rahmawati,hana.02903@outlook.com,password123,bcrypt
AKUN002904,UMKM,Vina Harlitasari,vina-harlitasari-9368@gmail.com,password123,bcrypt
