pelaku_umkm_id,akun_id,nama_pelaku,nik,no_hp,email,alamat,status_aktif,is_deleted,deleted_at,archived_at,created_at,updated_at
PLK002756,AKUN003006,Febri Astuti,3171024904881458,085839760212,febri.astuti96@yahoo.co.id,Alamat sesuai lokasi usaha Karya Batik Lestari Susu,true,false,,,2026-04-05 19:16:07,2026-05-15 19:16:07
PLK002757,AKUN003007,Adit Artanti,3323012602847840,08538635226,aditartanti7@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Rajut Cantik Produk,true,false,,,2024-07-20 11:42:32,2024-08-30 11:42:32
PLK002758,AKUN003008,Endang Cahyono,3317014504758575,089748492448,endang.cahyono1@gmail.com,Alamat sesuai lokasi usaha Sanggar Catering Barokah Dekorasi,true,false,,,2024-11-07 11:29:10,2024-12-19 11:29:10
PLK002759,AKUN003009,Mujiono Mutmainah,3323016309945683,08989051926,mujiono_mutmainah.3009@bisnis.id,Alamat sesuai lokasi usaha Lapak Eco Craft Aplikasi,true,false,,,2024-03-10 23:18:00,2024-04-22 23:18:00
PLK002760,AKUN003010,Devi Kusumawati,3315014810739315,0881166471874,devi_kusumawati.3010@gmail.com,Alamat sesuai lokasi usaha Studio Bumi Pangan Tas,true,false,,,2026-04-19 00:28:38,2026-06-02 00:28:38
PLK002761,AKUN003011,Syifa Nuraini,3273016809936634,088818758735,sn03011@gmail.com,Alamat sesuai lokasi usaha Pawon Rasa Nusantara Wedang,true,false,,,2024-04-17 18:20:43,2024-06-01 18:20:43
PLK002762,AKUN003012,Dewi Nugroho,3171011602036308,08224051371,dewi.nugroho5@yahoo.co.id,Alamat sesuai lokasi usaha Dapur Snack Ceria Hiasan,true,false,,,2025-04-08 02:12:45,2025-05-24 02:12:45
PLK002763,AKUN003013,Wahyu Ningsih,3578012506945527,08535926755,wahyu_ningsih.3013@yahoo.co.id,Alamat sesuai lokasi usaha Koperasi Rajut Cantik Lumpia,true,false,,,2024-11-20 09:46:56,2025-01-06 09:46:56
PLK002764,AKUN003014,Farhan Fitriani,3471026511797147,087820737611,farhanfitriani14@mail.com,Alamat sesuai lokasi usaha Depot Bumi Pangan Minuman,true,false,,,2025-06-22 09:02:32,2025-08-09 09:02:32
PLK002765,AKUN003015,Salsa Azarel,3273014205023147,0821153312324,salsa.03015@bisnis.id,Alamat sesuai lokasi usaha Galeri Karya Ibu Paket,true,false,,,2024-04-25 00:00:11,2024-06-13 00:00:11
PLK002766,AKUN003016,Bagus Pangestu,3171010202751564,082154868279,bagus.03016@gmail.com,Alamat sesuai lokasi usaha Workshop Mandiri Pastel,true,false,,,2026-01-25 09:44:27,2026-03-16 09:44:27
PLK002767,AKUN003017,Niken Maryati,3372010804011083,08229155161,niken-maryati-1289@gmail.com,Alamat sesuai lokasi usaha Kedai Herbal Alami Minyak,true,false,,,2024-04-25 08:41:10,2024-06-15 08:41:10
PLK002768,AKUN003018,Dinda Sutrisno,3372051908737194,0821554333117,dinda.03018@gmail.com,Alamat sesuai lokasi usaha Toko Digital Kreatif Laundry,false,false,,,2024-01-31 00:35:29,2024-03-23 00:35:29
PLK002769,AKUN003019,Pram Prakoso,3313012201688649,088130726476,pram.prakoso12@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Karya Ibu Pupuk,true,false,,,2025-10-10 18:58:12,2025-12-02 18:58:12
PLK002770,AKUN003020,Adeliya Lestari,3372022009985854,085668969267,adeliyalestari20@gmail.com,Alamat sesuai lokasi usaha Sentra Eco Craft Konsultasi,true,false,,,2025-12-09 00:46:52,2026-02-01 00:46:52
PLK002771,AKUN003021,Jonnathan Maulana,3578010510743269,087823476192,jonnathan-maulana-1357@gmail.com,Alamat sesuai lokasi usaha Kios Kopi Kartasura Aksesori,true,false,,,2024-06-24 19:08:30,2024-08-18 19:08:30
PLK002772,AKUN003022,Meiva Mulyani,3327016010756557,0888115748448,mm03022@gmail.com,Alamat sesuai lokasi usaha Warung Digital Kreatif Telur,true,false,,,2025-12-15 00:57:22,2026-02-09 00:57:22
PLK002773,AKUN003023,Zahra Ungu,3322015511933575,0858730846591,zahra.03023@gmail.com,Alamat sesuai lokasi usaha Bengkel Roti Hangat Desain,true,false,,,2024-01-14 06:22:43,2024-03-11 06:22:43
PLK002774,AKUN003024,Irfan Subianto,3372046107856354,085265013688,irfansubianto24@gmail.com,Alamat sesuai lokasi usaha Karya Karya Ibu Peralatan,true,false,,,2025-01-15 23:11:32,2025-03-14 23:11:32
PLK002775,AKUN003025,Retno Ramdani,3323010310824778,085841097115,retno_ramdani.3025@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Pasar Rakyat Mukena,true,false,,,2024-05-21 10:26:10,2024-07-19 10:26:10
PLK002776,AKUN003026,Naufal Wulandari,3372031602026254,088232872919,nw03026@yahoo.co.id,Alamat sesuai lokasi usaha Sanggar Maju Jaya Batik,true,false,,,2025-09-25 00:26:23,2025-11-24 00:26:23
PLK002777,AKUN003027,Joko Pawestri,3327012206795048,08219732736,joko.03027@gmail.com,Alamat sesuai lokasi usaha Lapak Rasa Nusantara Anyaman,true,false,,,2024-09-14 03:31:37,2024-11-14 03:31:37
PLK002778,AKUN003028,Halimah Wibowo,3317011606016142,085845693343,halimah-wibowo-1476@bisnis.id,Alamat sesuai lokasi usaha Studio Rajut Cantik Minyak,true,false,,,2025-09-28 06:59:30,2025-11-29 06:59:30
PLK002779,AKUN003029,Yuliana Rahmawati,3471011807877234,088888595266,yr03029@gmail.com,Alamat sesuai lokasi usaha Pawon Susu Segar Shampoo,true,false,,,2026-05-04 23:20:17,2026-07-06 23:20:17
PLK002780,AKUN003030,Nuraini Suryani,3372032210733430,08814844335,nuraini-suryani-1510@gmail.com,Alamat sesuai lokasi usaha Dapur Susu Segar Miniatur,true,false,,,2024-02-21 18:06:53,2024-04-25 18:06:53
PLK002781,AKUN003031,Budi Hapsari,3314012204862018,088838850116,bh03031@gmail.com,Alamat sesuai lokasi usaha Koperasi Rasa Nusantara Paket,true,false,,,2026-01-31 03:59:20,2026-04-06 03:59:20
PLK002782,AKUN003032,Fitri Akmalin,3471025502729332,085789215224,fitri.akmalin25@gmail.com,Alamat sesuai lokasi usaha Depot Kriya Indah Keripik,true,false,,,2026-03-11 03:27:12,2026-05-16 03:27:12
PLK002783,AKUN003033,Nadia Sulistyo,3471014908822612,087891203905,nadia-sulistyo-1561@gmail.com,Alamat sesuai lokasi usaha Galeri Digital Kreatif Kemeja,true,false,,,2026-03-05 00:01:28,2026-05-11 00:01:28
PLK002784,AKUN003034,Arif Gunawan,3313011204753819,089547405287,arif-gunawan-1578@mail.com,Alamat sesuai lokasi usaha Workshop Catering Barokah Tas,true,false,,,2024-09-02 23:27:03,2024-11-09 23:27:03
PLK002785,AKUN003035,Rahayu Prabawa,3171011805704025,089640292254,rahayu.03035@outlook.com,Alamat sesuai lokasi usaha Kedai Eco Craft Paket,true,false,,,2025-01-11 19:18:45,2025-03-21 19:18:45
PLK002786,AKUN003036,Rifqi Rahman,3316012212936560,08966509368,rifqi.rahman29@yahoo.co.id,Alamat sesuai lokasi usaha Toko Makmur Bumbu,true,false,,,2024-10-30 15:31:12,2025-01-08 15:31:12
PLK002787,AKUN003037,Citra Hidayat,3372021103025415,081254243922,ch03037@umkm.id,Alamat sesuai lokasi usaha Rumah Kemasan Sinar Baru Lilin,true,false,,,2025-06-02 10:11:02,2025-08-12 10:11:02
PLK002788,AKUN003038,Rizka Cahyani,3578011812984046,085822245731,rizka_cahyani.3038@umkm.id,Alamat sesuai lokasi usaha Sentra Kopi Kartasura Jasa,true,false,,,2026-03-13 09:36:04,2026-05-24 09:36:04
PLK002789,AKUN003039,Dwi Basuki,3315015909886700,081235441098,dwi_basuki.3039@umkm.id,Alamat sesuai lokasi usaha Kios Kue Tradisi Serum,true,false,,,2026-05-03 00:34:01,2026-07-15 00:34:01
PLK002790,AKUN003040,Rasyid Manggala,3312012101756008,0856241372955,rasyid-manggala-1680@gmail.com,Alamat sesuai lokasi usaha Warung Kue Tradisi Kerajinan,true,false,,,2025-05-08 22:15:41,2025-07-21 22:15:41
PLK002791,AKUN003041,Anindya Kusuma,3273010901915735,081197097575,ak03041@gmail.com,Alamat sesuai lokasi usaha Bengkel Berkah Frozen,true,false,,,2025-03-22 10:59:50,2025-06-05 10:59:50
PLK002792,AKUN003042,Angelina Azzahra,3312011810823726,085333173369,angelinaazzahra42@gmail.com,Alamat sesuai lokasi usaha Karya Snack Ceria Perlengkapan,true,false,,,2026-01-02 23:27:10,2026-03-19 23:27:10
PLK002793,AKUN003043,Rama Anggraini,3372055012713892,089639951405,ra03043@umkm.id,Alamat sesuai lokasi usaha Rumah Produksi Batik Lestari Bumbu,true,false,,,2024-10-21 17:12:56,2025-01-06 17:12:56
PLK002794,AKUN003044,Eka Wijayanti,3372036410059696,0856161825687,eka.wijayanti37@gmail.com,Alamat sesuai lokasi usaha Sanggar Tempe Murni Shampoo,true,false,,,2024-02-23 04:52:37,2024-05-11 04:52:37
PLK002795,AKUN003045,Rizqi Handayani,3372042109789428,08992042158,rizqi.03045@gmail.com,Alamat sesuai lokasi usaha Lapak Rempah Nusantara Jasa,true,false,,,2025-07-22 12:24:29,2025-10-09 12:24:29
PLK002796,AKUN003046,Lukman Wijaya,3322010303967638,085134856257,lukman.wijaya39@gmail.com,Alamat sesuai lokasi usaha Studio Bumi Pangan Template,true,false,,,2025-12-27 14:43:32,2026-03-17 14:43:32
PLK002797,AKUN003047,Dewanto Amalia,3314012310929411,082298161191,dewanto.03047@gmail.com,Alamat sesuai lokasi usaha Pawon Sinar Baru Sirup,true,false,,,2024-04-19 19:59:09,2024-07-09 19:59:09
PLK002798,AKUN003048,Slamet Ade,3372044604756591,085515147510,slamet.ade41@gmail.com,Alamat sesuai lokasi usaha Dapur Kriya Indah Produk,true,false,,,2024-01-10 21:01:19,2024-04-01 21:01:19
PLK002799,AKUN003049,Rengga Syakira,3372051308756035,081286880024,rengga-syakira-1833@outlook.com,Alamat sesuai lokasi usaha Koperasi Roti Hangat Seragam,true,false,,,2024-07-26 15:49:37,2024-10-17 15:49:37
PLK002800,AKUN003050,Rohman Fauziah,3313012705797523,089941942106,rohman_fauziah.3050@yahoo.co.id,Alamat sesuai lokasi usaha Depot Kue Tradisi Jasa,true,false,,,2025-04-17 17:45:21,2025-07-10 17:45:21
PLK002801,AKUN003051,Agus Widodo,3273024305872602,0852500908156,aguswidodo51@gmail.com,Alamat sesuai lokasi usaha Galeri Pasar Rakyat Pastel,true,false,,,2025-09-20 15:11:02,2025-12-14 15:11:02
PLK002802,AKUN003052,Tri Haryanto,3313014305773089,08884516849,tri_haryanto.3052@gmail.com,Alamat sesuai lokasi usaha Workshop Maju Jaya Template,true,false,,,2025-09-28 16:21:40,2025-12-23 16:21:40
PLK002803,AKUN003053,Intan Kurniawan,3325012111057242,0877724119214,intan_kurniawan.3053@gmail.com,Alamat sesuai lokasi usaha Kedai Mandiri Servis,true,false,,,2024-08-23 10:34:44,2024-11-18 10:34:44
PLK002804,AKUN003054,Nugroho Firmansyah,3314011301729033,089615016968,nf03054@outlook.com,Alamat sesuai lokasi usaha Toko Oleh-Oleh Solo Perlengkapan,true,false,,,2025-02-03 22:35:45,2025-05-02 22:35:45
PLK002805,AKUN003055,Sekar Ramadhan,3471021805769519,0853197829757,sekar.03055@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Tempe Murni Bumbu,true,false,,,2024-10-04 08:31:33,2025-01-01 08:31:33
PLK002806,AKUN003056,Ilham Ryannareta,3372021711844002,089884118039,ilhamryannareta56@gmail.com,Alamat sesuai lokasi usaha Sentra Susu Segar Dekorasi,true,false,,,2024-07-15 05:32:44,2024-10-13 05:32:44
PLK002807,AKUN003057,Ari Yusnita,3325015906957320,08217703978,ari-yusnita-1969@gmail.com,Alamat sesuai lokasi usaha Kios Sejahtera Frozen,true,false,,,2025-02-13 12:56:18,2025-05-15 12:56:18
PLK002808,AKUN003058,Suryo Fadhilah,3273015511047116,08816377868,suryo_fadhilah.3058@gmail.com,Alamat sesuai lokasi usaha Warung Kriya Indah Wedang,true,false,,,2024-07-27 09:28:27,2024-10-27 09:28:27
PLK002809,AKUN003059,Darel Ramadhani,3312016303772389,081135775739,darel.ramadhani52@gmail.com,Alamat sesuai lokasi usaha Bengkel Batik Lestari Produk,true,false,,,2024-11-01 14:57:27,2025-02-02 14:57:27
PLK002810,AKUN003060,Rexy Anjani,3311014711007780,08953711332,ra03060@yahoo.co.id,Alamat sesuai lokasi usaha Karya Oleh-Oleh Solo Sepatu,true,false,,,2025-06-12 01:21:33,2025-09-14 01:21:33
PLK002811,AKUN003061,Prabowo Santoso,3171010905697046,085386024583,prabowosantoso61@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Bumi Pangan Hair,true,false,,,2025-09-24 15:49:25,2025-12-28 15:49:25
PLK002812,AKUN003062,Khairunnisa Sari,3327015803709588,082276996525,khairunnisa_sari.3062@outlook.com,Alamat sesuai lokasi usaha Sanggar Mandiri Perlengkapan,true,false,,,2025-12-21 03:47:16,2026-03-27 03:47:16
PLK002813,AKUN003063,Hafizh Puspita,3317011610733773,081351182259,hafizhpuspita63@mail.com,Alamat sesuai lokasi usaha Lapak Rasa Nusantara Bakpia,false,false,,,2026-04-19 10:23:27,2026-04-19 10:23:27
PLK002814,AKUN003064,Nurul Aryati,3372022208872501,085121661188,nurul.03064@gmail.com,Alamat sesuai lokasi usaha Studio Catering Barokah Minuman,true,false,,,2024-04-10 09:50:34,2024-04-11 09:50:34
PLK002815,AKUN003065,Naufan Afifansyah,3372020502018912,08997777352,naufan.03065@gmail.com,Alamat sesuai lokasi usaha Pawon Rajut Cantik Jasa,true,false,,,2026-02-19 19:45:15,2026-02-21 19:45:15
PLK002816,AKUN003066,Sriyono Wicaksono,3471010201871170,089564223079,sriyono_wicaksono.3066@gmail.com,Alamat sesuai lokasi usaha Dapur Pasar Rakyat Teh,true,false,,,2026-03-10 06:55:33,2026-03-13 06:55:33
PLK002817,AKUN003067,Latifah Herlambang,3372030403856710,087867065848,latifahherlambang67@gmail.com,Alamat sesuai lokasi usaha Koperasi Karya Ibu Kursus,true,false,,,2025-02-15 01:40:03,2025-02-19 01:40:03
PLK002818,AKUN003068,Krisna Setyowati,3325012603785031,082173386385,krisna_setyowati.3068@outlook.com,Alamat sesuai lokasi usaha Depot Kopi Kartasura Jahe,true,false,,,2025-11-23 06:18:29,2025-11-28 06:18:29
PLK002819,AKUN003069,Novi Asih,3322012704736885,08586138647,novi-asih-2173@gmail.com,Alamat sesuai lokasi usaha Galeri Batik Lestari Seragam,true,false,,,2025-05-17 02:20:05,2025-05-23 02:20:05
PLK002820,AKUN003070,Siti Wahyuni,3578010512032418,089876265172,sw03070@gmail.com,Alamat sesuai lokasi usaha Workshop Tempe Murni Minyak,true,false,,,2025-01-24 11:21:03,2025-01-31 11:21:03
PLK002821,AKUN003071,Yusuf Pramono,3327012604982634,087813088861,yusuf.pramono64@gmail.com,Alamat sesuai lokasi usaha Kedai Rempah Nusantara Video,true,false,,,2024-12-15 17:09:31,2024-12-23 17:09:31
PLK002822,AKUN003072,Rizky Amin,3315016112834846,0812868097322,rizky-amin-2224@umkm.id,Alamat sesuai lokasi usaha Toko Bumi Pangan Pouch,true,false,,,2025-08-22 12:56:19,2025-08-31 12:56:19
PLK002823,AKUN003073,Maya Mahardika,3273025812903904,085671328984,mm03073@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Sinar Baru Keripik,true,false,,,2025-05-13 08:10:02,2025-05-23 08:10:02
PLK002824,AKUN003074,Rafi Nugraha,3372031106047249,082279296045,rn03074@gmail.com,Alamat sesuai lokasi usaha Sentra Digital Kreatif Aromaterapi,true,false,,,2025-03-15 09:57:09,2025-03-26 09:57:09
PLK002825,AKUN003075,Mila Rohmah,3471015704028286,089676865094,mila_rohmah.3075@mail.com,Alamat sesuai lokasi usaha Kios Roti Hangat Video,true,false,,,2025-10-25 21:55:16,2025-11-06 21:55:16
PLK002826,AKUN003076,Rangga Pratiwi,3578020811915504,082326795049,rp03076@gmail.com,Alamat sesuai lokasi usaha Warung Oleh-Oleh Solo Kerajinan,true,false,,,2024-09-01 22:06:10,2024-09-14 22:06:10
PLK002827,AKUN003077,Hanif Kusnadi,3315012405682665,081221830510,hanif.03077@gmail.com,Alamat sesuai lokasi usaha Bengkel Pasar Rakyat Serundeng,true,false,,,2025-12-29 16:20:55,2026-01-12 16:20:55
PLK002828,AKUN003078,Nisa Saputra,3372051911878377,0823264100227,nisasaputra78@gmail.com,Alamat sesuai lokasi usaha Karya Maju Jaya Peyek,true,false,,,2024-04-16 14:45:02,2024-05-01 14:45:02
PLK002829,AKUN003079,Yoeke Permata,3315010810912813,085595337476,yoeke_permata.3079@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Kopi Kartasura Peyek,true,false,,,2024-09-21 18:23:01,2024-10-07 18:23:01
PLK002830,AKUN003080,Lolo Haunan,3471026503842475,085889673444,lolo.03080@gmail.com,Alamat sesuai lokasi usaha Sanggar Herbal Alami Kue,true,false,,,2025-03-31 13:27:06,2025-04-17 13:27:06
PLK002831,AKUN003081,Najma Hylmi,3312012802829541,085354229904,najmahylmi81@icloud.com,Alamat sesuai lokasi usaha Lapak Eco Craft Paket,true,false,,,2025-01-25 19:10:44,2025-02-12 19:10:44
PLK002832,AKUN003082,Taufik Lahadalia,3317010605018765,089981318555,taufik-lahadalia-2394@gmail.com,Alamat sesuai lokasi usaha Studio Karya Ibu Jasa,true,false,,,2026-01-23 05:04:47,2026-02-11 05:04:47
PLK002833,AKUN003083,Ratna Syahputra,3372055803965812,0813281768519,ratnasyahputra83@mail.com,Alamat sesuai lokasi usaha Pawon Rasa Nusantara Produk,true,false,,,2024-01-04 08:50:05,2024-01-24 08:50:05
PLK002834,AKUN003084,Salma Susanti,3323011104853339,082169402805,salma.03084@gmail.com,Alamat sesuai lokasi usaha Dapur Batik Lestari Jamur,true,false,,,2024-01-07 00:22:12,2024-01-28 00:22:12
PLK002835,AKUN003085,Sulastri Rachman,3171021409893071,0851165038540,sulastri_rachman.3085@gmail.com,Alamat sesuai lokasi usaha Koperasi Digital Kreatif Pastel,true,false,,,2025-02-20 23:39:26,2025-03-14 23:39:26
PLK002836,AKUN003086,Mardiyah Utami,3317011608047754,082290622939,mardiyah-utami-2462@gmail.com,Alamat sesuai lokasi usaha Depot Oleh-Oleh Solo Peyek,true,false,,,2025-01-17 03:05:12,2025-02-09 03:05:12
PLK002837,AKUN003087,Suyatno Setiawan,3327016109703888,08887956210,suyatno.03087@gmail.com,Alamat sesuai lokasi usaha Galeri Kue Tradisi Desain,true,false,,,2026-04-30 07:38:17,2026-05-24 07:38:17
PLK002838,AKUN003088,Puspita Fauzi,3314010912724956,085246465267,puspita.03088@gmail.com,Alamat sesuai lokasi usaha Workshop Makmur Sepatu,true,false,,,2024-09-15 19:56:50,2024-10-10 19:56:50
PLK002839,AKUN003089,Anisa Pertiwi,3471012804964406,085244140025,anisa.03089@icloud.com,Alamat sesuai lokasi usaha Kedai Rasa Nusantara Desain,true,false,,,2025-10-16 22:40:21,2025-11-11 22:40:21
PLK002840,AKUN003090,Rina Herfina,3372021503733325,089630365449,rina_herfina.3090@gmail.com,Alamat sesuai lokasi usaha Toko Tani Muda Scarf,true,false,,,2025-05-20 16:48:42,2025-06-16 16:48:42
PLK002841,AKUN003091,Dian Hermawan,3578026810691100,089598549384,dian_hermawan.3091@yahoo.co.id,Alamat sesuai lokasi usaha Rumah Kemasan Kue Tradisi Susu,true,false,,,2025-04-01 07:03:26,2025-04-29 07:03:26
PLK002842,AKUN003092,Bayu Hakim,3327011612739103,0878323562646,bayu_hakim.3092@gmail.com,Alamat sesuai lokasi usaha Sentra Susu Segar Desain,true,false,,,2026-03-18 00:29:22,2026-04-16 00:29:22
PLK002843,AKUN003093,Kartika Maharani,3315015606958442,0852905550587,kartika_maharani.3093@gmail.com,Alamat sesuai lokasi usaha Kios Sinar Baru Minuman,true,false,,,2024-03-25 22:08:33,2024-04-24 22:08:33
PLK002844,AKUN003094,Galih Prasetyo,3322016608857922,087728434687,galih.prasetyo87@gmail.com,Alamat sesuai lokasi usaha Warung Kopi Kartasura Madu,true,false,,,2024-06-26 03:19:43,2024-07-27 03:19:43
PLK002845,AKUN003095,Miftah Purnomo,3317015004046244,08233815697,miftahpurnomo95@yahoo.co.id,Alamat sesuai lokasi usaha Bengkel Kopi Kartasura Tempat,true,false,,,2026-04-19 06:21:57,2026-05-21 06:21:57
PLK002846,AKUN003096,Fauzan Anwar,3372016201739085,082170755397,fauzananwar96@gmail.com,Alamat sesuai lokasi usaha Karya Catering Barokah Nasi,true,false,,,2026-05-03 11:45:50,2026-06-05 11:45:50
PLK002847,AKUN003097,Annisa Astuti,3273021502814150,08114054087,annisaastuti97@mail.com,Alamat sesuai lokasi usaha Rumah Produksi Rempah Nusantara Bumbu,true,false,,,2025-03-31 00:02:25,2025-05-04 00:02:25
PLK002848,AKUN003098,Lois Artanti,3372024302019332,0896753742762,lois-artanti-2666@bisnis.id,Alamat sesuai lokasi usaha Sanggar Eco Craft Paket,true,false,,,2025-06-29 20:05:50,2025-08-03 20:05:50
PLK002849,AKUN003099,Satria Cahyono,3323010310971475,089989139520,satria.cahyono92@gmail.com,Alamat sesuai lokasi usaha Lapak Makmur Konsultasi,true,false,,,2024-10-12 12:06:30,2024-11-17 12:06:30
PLK002850,AKUN003100,Bahlil Mutmainah,3372021911987565,0882375278745,bahlil_mutmainah.3100@gmail.com,Alamat sesuai lokasi usaha Studio Herbal Alami Paket,true,false,,,2024-07-13 14:35:29,2024-08-19 14:35:29
PLK002851,AKUN003101,Rizal Kusumawati,3315010507045271,08561502913,rizal_kusumawati.3101@gmail.com,Alamat sesuai lokasi usaha Pawon Roti Hangat Bumbu,true,false,,,2024-06-27 23:33:21,2024-08-04 23:33:21
PLK002852,AKUN003102,Gilang Nuraini,3171026511701133,085735723381,gilang.nuraini95@gmail.com,Alamat sesuai lokasi usaha Dapur Kue Tradisi Video,true,false,,,2025-11-04 18:05:24,2025-12-13 18:05:24
PLK002853,AKUN003103,Ayu Nugroho,3325016604855499,082226477601,ayu.nugroho96@gmail.com,Alamat sesuai lokasi usaha Koperasi Pasar Rakyat Jasa,true,false,,,2025-09-14 09:08:29,2025-10-24 09:08:29
PLK002854,AKUN003104,Rendra Ningsih,3327015011034607,082131546113,rendraningsih104@gmail.com,Alamat sesuai lokasi usaha Depot Maju Jaya Tas,true,false,,,2024-10-09 13:24:41,2024-11-19 13:24:41
PLK002855,AKUN003105,Titin Fitriani,3578011209725531,08589388323,tf03105@gmail.com,Alamat sesuai lokasi usaha Galeri Rasa Nusantara Tempat,true,false,,,2025-10-18 00:14:43,2025-11-29 00:14:43
PLK002856,AKUN003106,Khusnul Azarel,3372056712708465,082325351138,ka03106@gmail.com,Alamat sesuai lokasi usaha Workshop Oleh-Oleh Solo Paket,true,false,,,2025-09-26 18:05:32,2025-11-08 18:05:32
PLK002857,AKUN003107,Wulan Pangestu,3273026502966177,081361320792,wulanpangestu107@gmail.com,Alamat sesuai lokasi usaha Kedai Tempe Murni Brownies,true,false,,,2025-08-18 11:06:34,2025-10-01 11:06:34
PLK002858,AKUN003108,Mursid Maryati,3327014212015560,089735833505,mursid_maryati.3108@gmail.com,Alamat sesuai lokasi usaha Toko Rempah Nusantara Laundry,true,false,,,2025-09-29 05:01:20,2025-11-13 05:01:20
PLK002859,AKUN003109,Nur Sutrisno,3372036109058428,0882178853266,nur.sutrisno5@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Sejahtera Kain,true,false,,,2025-08-30 04:20:53,2025-10-15 04:20:53
PLK002860,AKUN003110,Putri Prakoso,3471011009845528,08962214719,putri_prakoso.3110@gmail.com,Alamat sesuai lokasi usaha Sentra Mandiri Macrame,true,false,,,2026-05-08 03:28:43,2026-06-24 03:28:43
PLK002861,AKUN003111,Aulia Lestari,3171014409699875,0821451599137,al03111@gmail.com,Alamat sesuai lokasi usaha Kios Digital Kreatif Blouse,true,false,,,2025-11-05 05:47:43,2025-12-23 05:47:43
PLK002862,AKUN003112,Teguh Maulana,3313012010723613,088210764265,teguh_maulana.3112@gmail.com,Alamat sesuai lokasi usaha Warung Catering Barokah Tempat,true,false,,,2025-07-17 03:59:28,2025-09-04 03:59:28
PLK002863,AKUN003113,Kirana Mulyani,3171024707055573,087742364357,kirana_mulyani.3113@umkm.id,Alamat sesuai lokasi usaha Bengkel Eco Craft Outer,true,false,,,2024-08-12 12:36:16,2024-10-01 12:36:16
PLK002864,AKUN003114,Dimas Ungu,3372034706005496,085727568940,dimas_ungu.3114@umkm.id,Alamat sesuai lokasi usaha Karya Makmur Wedang,true,false,,,2024-11-29 15:46:38,2025-01-19 15:46:38
PLK002865,AKUN003115,Aditya Subianto,3471021904803654,08214932552,as03115@icloud.com,Alamat sesuai lokasi usaha Rumah Produksi Rasa Nusantara Landing,true,false,,,2025-11-16 11:55:56,2026-01-07 11:55:56
PLK002866,AKUN003116,Naila Ramdani,3578022510966333,08829910932,naila_ramdani.3116@gmail.com,Alamat sesuai lokasi usaha Sanggar Tani Muda Brownies,true,false,,,2026-01-21 16:54:12,2026-03-15 16:54:12
PLK002867,AKUN003117,Reza Wulandari,3171025405923418,087833922920,rezawulandari117@gmail.com,Alamat sesuai lokasi usaha Lapak Roti Hangat Hampers,true,false,,,2024-02-28 06:36:37,2024-04-22 06:36:37
PLK002868,AKUN003118,Raihan Pawestri,3372020612996029,088886897422,raihanpawestri118@gmail.com,Alamat sesuai lokasi usaha Studio Susu Segar Mukena,true,false,,,2025-12-10 08:49:20,2026-02-03 08:49:20
PLK002869,AKUN003119,Viola Wibowo,3578021107801251,0856223454073,viola.wibowo15@gmail.com,Alamat sesuai lokasi usaha Pawon Berkah Sandal,true,false,,,2025-03-27 17:52:27,2025-05-22 17:52:27
PLK002870,AKUN003120,Aisyah Rahmawati,3273025609923485,089555822639,aisyahrahmawati120@gmail.com,Alamat sesuai lokasi usaha Dapur Mandiri Sirup,true,false,,,2024-08-18 06:08:56,2024-10-14 06:08:56
PLK002871,AKUN003121,Sofyan Suryani,3471015910911133,0878198121893,sofyan_suryani.3121@gmail.com,Alamat sesuai lokasi usaha Koperasi Roti Hangat Peralatan,true,false,,,2025-12-15 10:01:38,2026-02-11 10:01:38
PLK002872,AKUN003122,Sri Hapsari,3311010906966817,089637893178,sri_hapsari.3122@gmail.com,Alamat sesuai lokasi usaha Depot Catering Barokah Snack,true,false,,,2025-05-21 22:48:40,2025-07-19 22:48:40
PLK002873,AKUN003123,Tania Akmalin,3372010612896648,085780521631,ta03123@gmail.com,Alamat sesuai lokasi usaha Galeri Rempah Nusantara Pastel,true,false,,,2026-04-06 21:05:50,2026-06-05 21:05:50
PLK002874,AKUN003124,Suhartini Sulistyo,3317015504688477,08998520980,suhartini_sulistyo.3124@gmail.com,Alamat sesuai lokasi usaha Workshop Karya Ibu Kotak,true,false,,,2025-06-14 12:45:34,2025-08-14 12:45:34
PLK002875,AKUN003125,Rois Gunawan,3311015304712865,085367523631,rois-gunawan-3125@gmail.com,Alamat sesuai lokasi usaha Kedai Sinar Baru Dimsum,true,false,,,2024-02-12 01:50:22,2024-04-14 01:50:22
PLK002876,AKUN003126,Darsih Prabawa,3171021903887307,0898327431705,dp03126@gmail.com,Alamat sesuai lokasi usaha Toko Snack Ceria Jasa,true,false,,,2025-05-16 08:16:08,2025-07-18 08:16:08
PLK002877,AKUN003127,Gita Rahman,3311011505697389,089541723564,gita.rahman23@umkm.id,Alamat sesuai lokasi usaha Rumah Kemasan Roti Hangat Seragam,true,false,,,2024-07-16 19:10:50,2024-09-18 19:10:50
